0.0, 1.0
0.05847209684957204, 0.9993016690033997
0.09381373998886051, 0.9980724835308354
0.12346783951447173, 0.9959252501584499
0.15655085434792354, 0.992890698523057
0.19077854815270068, 0.9894105671538597
0.23871165997656868, 0.9832800046094458
0.2912234876857383, 0.9753671231298138
0.3220632390317604, 0.9691789425163734
0.362039935723843, 0.9612238077861219
0.406600469907363, 0.9510369331822461
0.45231080466834406, 0.9399550579061595
0.48773951511193914, 0.9310857164806885
0.5414830890967408, 0.9150870993143452
0.5952317846876781, 0.8986390612095955
0.6375644202021755, 0.8839502948124534
0.6787677415637544, 0.8683588453338968
