0.0, 1.0
0.016323839155959335, 0.9978112816179157
0.03346329408902632, 0.9938241112412854
0.04947343486917498, 0.9889342577832411
0.06778829841038152, 0.9818049820423687
0.08611852676999508, 0.9733274434862775
0.11596724732876233, 0.9541022144544531
0.14470714015915392, 0.9321766185875893
0.1700437257123834, 0.9088912362917012
0.18968252443966427, 0.8855866479728044
0.20704220843656573, 0.8622743772447041
0.23598184390624904, 0.8228213647799951
0.2579817030620803, 0.7923337238558013
0.2776768394568537, 0.7640855052144354
0.3008418640085531, 0.7313546008028118
0.31589170363826097, 0.7107311732959457
0.7, 0.07
