0.0, 1.0
0.02998828432596462, 0.9987562179499493
0.07217239326252713, 0.9971006587665894
0.11779566071920154, 0.9936589394434097
0.1657236509369338, 0.987977797837402
0.20225094589663323, 0.982707665123783
0.2376438050972785, 0.976984270267156
0.28675232552928603, 0.9677116023584998
0.3198916780302303, 0.9597334204006378
0.3690411713113232, 0.9468653849847314
0.4079090402750303, 0.9362098834194406
0.462802414837293, 0.9193162655808863
0.49940653388902767, 0.9073048187911731
0.5291579439312168, 0.8966185875890681
0.5634983130709791, 0.8832511955749325
0.6081510361649414, 0.8649747440797435
0.6425272565476533, 0.8484614054967639
